Freq.	V(n002)/I(R3)
1.41253754462229e+006	(8.70984067111020e+001dB,1.19271870999549e+002°)
1.41579377995662e+006	(8.70782399778303e+001dB,1.19278093238540e+002°)
1.41905752168863e+006	(8.70580663059199e+001dB,1.19284553359398e+002°)
1.42232878712236e+006	(8.70378857862076e+001dB,1.19291251939484e+002°)
1.42560759360172e+006	(8.70176985103552e+001dB,1.19298189556223e+002°)
1.42889395851064e+006	(8.69975045702178e+001dB,1.19305366789686e+002°)
1.43218789927308e+006	(8.69773040584364e+001dB,1.19312784219672e+002°)
1.43548943335319e+006	(8.69570970683727e+001dB,1.19320442426610e+002°)
1.43879857825538e+006	(8.69368836940450e+001dB,1.19328341991792e+002°)
1.44211535152440e+006	(8.69166640303645e+001dB,1.19336483496192e+002°)
1.44543977074545e+006	(8.68964381726944e+001dB,1.19344867522248e+002°)
1.44877185354429e+006	(8.68762062172152e+001dB,1.19353494652446e+002°)
1.45211161758727e+006	(8.68559682601150e+001dB,1.19362365472053e+002°)
1.45545908058149e+006	(8.68357243992404e+001dB,1.19371480563567e+002°)
1.45881426027487e+006	(8.68154747329075e+001dB,1.19380840510878e+002°)
1.46217717445624e+006	(8.67952193596640e+001dB,1.19390445900002e+002°)
1.46554784095543e+006	(8.67749583791927e+001dB,1.19400297315878e+002°)
1.46892627764339e+006	(8.67546918915654e+001dB,1.19410395344758e+002°)
1.47231250243224e+006	(8.67344199982619e+001dB,1.19420740571376e+002°)
1.47570653327541e+006	(8.67141428006210e+001dB,1.19431333583112e+002°)
1.47910838816772e+006	(8.66938604008432e+001dB,1.19442174968211e+002°)
1.48251808514547e+006	(8.66735729025647e+001dB,1.19453265311622e+002°)
1.48593564228652e+006	(8.66532804095267e+001dB,1.19464605201800e+002°)
1.48936107771043e+006	(8.66329830264161e+001dB,1.19476195226504e+002°)
1.49279440957851e+006	(8.66126808584184e+001dB,1.19488035973752e+002°)
1.49623565609394e+006	(8.65923740121768e+001dB,1.19500128030746e+002°)
1.49968483550188e+006	(8.65720625942250e+001dB,1.19512471986718e+002°)
1.50314196608953e+006	(8.65517467122551e+001dB,1.19525068430160e+002°)
1.50660706618625e+006	(8.65314264744492e+001dB,1.19537917950385e+002°)
1.51008015416365e+006	(8.65111019911110e+001dB,1.19551021132530e+002°)
1.51356124843571e+006	(8.64907733710801e+001dB,1.19564378568976e+002°)
1.51705036745884e+006	(8.64704407257256e+001dB,1.19577990846615e+002°)
1.52054752973200e+006	(8.64501041661836e+001dB,1.19591858555766e+002°)
1.52405275379679e+006	(8.64297638054748e+001dB,1.19605982282184e+002°)
1.52756605823757e+006	(8.64094197563662e+001dB,1.19620362616303e+002°)
1.53108746168153e+006	(8.63890721329212e+001dB,1.19635000145821e+002°)
1.53461698279879e+006	(8.63687210500070e+001dB,1.19649895459057e+002°)
1.53815464030253e+006	(8.63483666230520e+001dB,1.19665049144277e+002°)
1.54170045294905e+006	(8.63280089689200e+001dB,1.19680461787632e+002°)
1.54525443953791e+006	(8.63076482039831e+001dB,1.19696133980024e+002°)
1.54881661891197e+006	(8.62872844474249e+001dB,1.19712066304604e+002°)
1.55238700995757e+006	(8.62669178174825e+001dB,1.19728259350274e+002°)
1.55596563160456e+006	(8.62465484343436e+001dB,1.19744713702372e+002°)
1.55955250282644e+006	(8.62261764181336e+001dB,1.19761429948345e+002°)
1.56314764264044e+006	(8.62058018908186e+001dB,1.19778408672000e+002°)
1.56675107010763e+006	(8.61854249745568e+001dB,1.19795650458859e+002°)
1.57036280433304e+006	(8.61650457921891e+001dB,1.19813155894644e+002°)
1.57398286446570e+006	(8.61446644682546e+001dB,1.19830925561244e+002°)
1.57761126969883e+006	(8.61242811273886e+001dB,1.19848960043351e+002°)
1.58124803926986e+006	(8.61038958958222e+001dB,1.19867259921165e+002°)
1.58489319246059e+006	(8.60835088994966e+001dB,1.19885825779777e+002°)
1.58854674859726e+006	(8.60631202667745e+001dB,1.19904658197164e+002°)
1.59220872705065e+006	(8.60427301255841e+001dB,1.19923757755451e+002°)
1.59587914723621e+006	(8.60223386054611e+001dB,1.19943125033174e+002°)
1.59955802861414e+006	(8.60019458368153e+001dB,1.19962760608432e+002°)
1.60324539068951e+006	(8.59815519505738e+001dB,1.19982665059475e+002°)
1.60694125301235e+006	(8.59611570787694e+001dB,1.20002838963107e+002°)
1.61064563517774e+006	(8.59407613547718e+001dB,1.20023282893082e+002°)
1.61435855682595e+006	(8.59203649120326e+001dB,1.20043997425692e+002°)
1.61808003764253e+006	(8.58999678856233e+001dB,1.20064983133378e+002°)
1.62181009735840e+006	(8.58795704115611e+001dB,1.20086240586914e+002°)
1.62554875574995e+006	(8.58591726260311e+001dB,1.20107770359110e+002°)
1.62929603263919e+006	(8.58387746669521e+001dB,1.20129573018555e+002°)
1.63305194789380e+006	(8.58183766729624e+001dB,1.20151649133122e+002°)
1.63681652142727e+006	(8.57979787833781e+001dB,1.20173999270327e+002°)
1.64058977319900e+006	(8.57775811391433e+001dB,1.20196623993473e+002°)
1.64437172321439e+006	(8.57571838809088e+001dB,1.20219523869993e+002°)
1.64816239152496e+006	(8.57367871516755e+001dB,1.20242699459096e+002°)
1.65196179822847e+006	(8.57163910943317e+001dB,1.20266151324028e+002°)
1.65576996346898e+006	(8.56959958543242e+001dB,1.20289880018670e+002°)
1.65958690743701e+006	(8.56756015752450e+001dB,1.20313886107733e+002°)
1.66341265036962e+006	(8.56552084048209e+001dB,1.20338170140335e+002°)
1.66724721255051e+006	(8.56348164895055e+001dB,1.20362732673965e+002°)
1.67109061431016e+006	(8.56144259778622e+001dB,1.20387574258691e+002°)
1.67494287602588e+006	(8.55940370191364e+001dB,1.20412695444524e+002°)
1.67880401812201e+006	(8.55736497633639e+001dB,1.20438096780124e+002°)
1.68267406106991e+006	(8.55532643618783e+001dB,1.20463778810723e+002°)
1.68655302538818e+006	(8.55328809670672e+001dB,1.20489742079275e+002°)
1.69044093164271e+006	(8.55124997318267e+001dB,1.20515987128833e+002°)
1.69433780044677e+006	(8.54921208107620e+001dB,1.20542514496990e+002°)
1.69824365246118e+006	(8.54717443588517e+001dB,1.20569324721731e+002°)
1.70215850839439e+006	(8.54513705324924e+001dB,1.20596418337147e+002°)
1.70608238900256e+006	(8.54309994889474e+001dB,1.20623795875727e+002°)
1.71001531508972e+006	(8.54106313865982e+001dB,1.20651457866446e+002°)
1.71395730750786e+006	(8.53902663845804e+001dB,1.20679404837497e+002°)
1.71790838715702e+006	(8.53699046432969e+001dB,1.20707637312956e+002°)
1.72186857498544e+006	(8.53495463245408e+001dB,1.20736155812750e+002°)
1.72583789198963e+006	(8.53291915903348e+001dB,1.20764960857876e+002°)
1.72981635921453e+006	(8.53088406042029e+001dB,1.20794052964187e+002°)
1.73380399775356e+006	(8.52884935308601e+001dB,1.20823432644509e+002°)
1.73780082874880e+006	(8.52681505355709e+001dB,1.20853100409851e+002°)
1.74180687339104e+006	(8.52478117852718e+001dB,1.20883056766521e+002°)
1.74582215291993e+006	(8.52274774474745e+001dB,1.20913302218855e+002°)
1.74984668862408e+006	(8.52071476907333e+001dB,1.20943837269070e+002°)
1.75388050184118e+006	(8.51868226852626e+001dB,1.20974662412583e+002°)
1.75792361395811e+006	(8.51665026012773e+001dB,1.21005778147053e+002°)
1.76197604641104e+006	(8.51461876112799e+001dB,1.21037184960401e+002°)
1.76603782068558e+006	(8.51258778880073e+001dB,1.21068883341288e+002°)
1.77010895831683e+006	(8.51055736054656e+001dB,1.21100873774154e+002°)
1.77418948088958e+006	(8.50852749386740e+001dB,1.21133156739255e+002°)
1.77827941003833e+006	(8.50649820636997e+001dB,1.21165732714470e+002°)
1.78237876744750e+006	(8.50446951581357e+001dB,1.21198602170756e+002°)
1.78648757485146e+006	(8.50244143997754e+001dB,1.21231765580167e+002°)
1.79060585403470e+006	(8.50041399687903e+001dB,1.21265223403460e+002°)
1.79473362683193e+006	(8.49838720449412e+001dB,1.21298976105822e+002°)
1.79887091512819e+006	(8.49636108101774e+001dB,1.21333024142657e+002°)
1.80301774085897e+006	(8.49433564467718e+001dB,1.21367367968586e+002°)
1.80717412601033e+006	(8.49231091389120e+001dB,1.21402008029918e+002°)
1.81134009261900e+006	(8.49028690708993e+001dB,1.21436944774012e+002°)
1.81551566277253e+006	(8.48826364289559e+001dB,1.21472178639113e+002°)
1.81970085860938e+006	(8.48624114000711e+001dB,1.21507710060983e+002°)
1.82389570231903e+006	(8.48421941720319e+001dB,1.21543539471878e+002°)
1.82810021614214e+006	(8.48219849339767e+001dB,1.21579667298699e+002°)
1.83231442237060e+006	(8.48017838761907e+001dB,1.21616093962743e+002°)
1.83653834334774e+006	(8.47815911905432e+001dB,1.21652819878057e+002°)
1.84077200146834e+006	(8.47614070686220e+001dB,1.21689845461355e+002°)
1.84501541917886e+006	(8.47412317045098e+001dB,1.21727171116597e+002°)
1.84926861897746e+006	(8.47210652926252e+001dB,1.21764797246976e+002°)
1.85353162341420e+006	(8.47009080285857e+001dB,1.21802724249833e+002°)
1.85780445509108e+006	(8.46807601089532e+001dB,1.21840952517819e+002°)
1.86208713666225e+006	(8.46606217323292e+001dB,1.21879482433878e+002°)
1.86637969083405e+006	(8.46404930966038e+001dB,1.21918314384401e+002°)
1.87068214036518e+006	(8.46203744029282e+001dB,1.21957448739153e+002°)
1.87499450806680e+006	(8.46002658517027e+001dB,1.21996885872300e+002°)
1.87931681680264e+006	(8.45801676454956e+001dB,1.22036626145965e+002°)
1.88364908948917e+006	(8.45600799875480e+001dB,1.22076669919676e+002°)
1.88799134909567e+006	(8.45400030819742e+001dB,1.22117017546975e+002°)
1.89234361864435e+006	(8.45199371347463e+001dB,1.22157669372672e+002°)
1.89670592121051e+006	(8.44998823521757e+001dB,1.22198625738865e+002°)
1.90107827992267e+006	(8.44798389417011e+001dB,1.22239886981456e+002°)
1.90546071796261e+006	(8.44598071124242e+001dB,1.22281453426477e+002°)
1.90985325856560e+006	(8.44397870741305e+001dB,1.22323325396864e+002°)
1.91425592502045e+006	(8.44197790378083e+001dB,1.22365503207389e+002°)
1.91866874066965e+006	(8.43997832149502e+001dB,1.22407987170222e+002°)
1.92309172890952e+006	(8.43797998191332e+001dB,1.22450777585257e+002°)
1.92752491319029e+006	(8.43598290643881e+001dB,1.22493874748522e+002°)
1.93196831701628e+006	(8.43398711654651e+001dB,1.22537278952335e+002°)
1.93642196394596e+006	(8.43199263389953e+001dB,1.22580990476806e+002°)
1.94088587759213e+006	(8.42999948024222e+001dB,1.22625009596318e+002°)
1.94536008162201e+006	(8.42800767737923e+001dB,1.22669336581510e+002°)
1.94984459975739e+006	(8.42601724726394e+001dB,1.22713971692860e+002°)
1.95433945577474e+006	(8.42402821196140e+001dB,1.22758915183300e+002°)
1.95884467350534e+006	(8.42204059362911e+001dB,1.22804167299443e+002°)
1.96336027683539e+006	(8.42005441449248e+001dB,1.22849728282323e+002°)
1.96788628970619e+006	(8.41806969695078e+001dB,1.22895598361368e+002°)
1.97242273611420e+006	(8.41608646342075e+001dB,1.22941777763786e+002°)
1.97696964011120e+006	(8.41410473653556e+001dB,1.22988266701921e+002°)
1.98152702580444e+006	(8.41212453894139e+001dB,1.23035065385546e+002°)
1.98609491735671e+006	(8.41014589340849e+001dB,1.23082174015845e+002°)
1.99067333898652e+006	(8.40816882284028e+001dB,1.23129592783331e+002°)
1.99526231496821e+006	(8.40619335017221e+001dB,1.23177321875551e+002°)
1.99986186963208e+006	(8.40421949852076e+001dB,1.23225361465413e+002°)
2.00447202736449e+006	(8.40224729106868e+001dB,1.23273711721432e+002°)
2.00909281260806e+006	(8.40027675108135e+001dB,1.23322372803151e+002°)
2.01372424986171e+006	(8.39830790192664e+001dB,1.23371344862536e+002°)
2.01836636368089e+006	(8.39634076713080e+001dB,1.23420628038739e+002°)
2.02301917867759e+006	(8.39437537021545e+001dB,1.23470222468051e+002°)
2.02768271952060e+006	(8.39241173492030e+001dB,1.23520128271443e+002°)
2.03235701093554e+006	(8.39044988497173e+001dB,1.23570345566930e+002°)
2.03704207770504e+006	(8.38848984423029e+001dB,1.23620874461558e+002°)
2.04173794466885e+006	(8.38653163668278e+001dB,1.23671715051047e+002°)
2.04644463672399e+006	(8.38457528640994e+001dB,1.23722867422455e+002°)
2.05116217882488e+006	(8.38262081752798e+001dB,1.23774331656125e+002°)
2.05589059598345e+006	(8.38066825427320e+001dB,1.23826107822465e+002°)
2.06062991326931e+006	(8.37871762101110e+001dB,1.23878195979124e+002°)
2.06538015580984e+006	(8.37676894216965e+001dB,1.23930596176310e+002°)
2.07014134879035e+006	(8.37482224226493e+001dB,1.23983308454334e+002°)
2.07491351745421e+006	(8.37287754592924e+001dB,1.24036332842249e+002°)
2.07969668710300e+006	(8.37093487781033e+001dB,1.24089669364224e+002°)
2.08449088309659e+006	(8.36899426274733e+001dB,1.24143318026621e+002°)
2.08929613085334e+006	(8.36705572558025e+001dB,1.24197278832148e+002°)
2.09411245585019e+006	(8.36511929130454e+001dB,1.24251551768549e+002°)
2.09893988362282e+006	(8.36318498494917e+001dB,1.24306136816185e+002°)
2.10377843976577e+006	(8.36125283163518e+001dB,1.24361033945305e+002°)
2.10862814993258e+006	(8.35932285659591e+001dB,1.24416243112534e+002°)
2.11348903983594e+006	(8.35739508512499e+001dB,1.24471764265949e+002°)
2.11836113524779e+006	(8.35546954260326e+001dB,1.24527597342441e+002°)
2.12324446199951e+006	(8.35354625448410e+001dB,1.24583742267910e+002°)
2.12813904598200e+006	(8.35162524628991e+001dB,1.24640198959579e+002°)
2.13304491314586e+006	(8.34970654367034e+001dB,1.24696967317907e+002°)
2.13796208950151e+006	(8.34779017229093e+001dB,1.24754047238033e+002°)
2.14289060111934e+006	(8.34587615793700e+001dB,1.24811438599897e+002°)
2.14783047412981e+006	(8.34396452643912e+001dB,1.24869141274684e+002°)
2.15278173472365e+006	(8.34205530371702e+001dB,1.24927155120888e+002°)
2.15774440915194e+006	(8.34014851576312e+001dB,1.24985479984964e+002°)
2.16271852372629e+006	(8.33824418863678e+001dB,1.25044115701984e+002°)
2.16770410481897e+006	(8.33634234844820e+001dB,1.25103062096897e+002°)
2.17270117886301e+006	(8.33444302140596e+001dB,1.25162318980321e+002°)
2.17770977235243e+006	(8.33254623377755e+001dB,1.25221886151670e+002°)
2.18272991184227e+006	(8.33065201188565e+001dB,1.25281763398788e+002°)
2.18776162394882e+006	(8.32876038211947e+001dB,1.25341950497516e+002°)
2.19280493534971e+006	(8.32687137095392e+001dB,1.25402447208733e+002°)
2.19785987278408e+006	(8.32498500485206e+001dB,1.25463253287971e+002°)
2.20292646305271e+006	(8.32310131043133e+001dB,1.25524368469669e+002°)
2.20800473301816e+006	(8.32122031434477e+001dB,1.25585792478196e+002°)
2.21309470960489e+006	(8.31934204322654e+001dB,1.25647525030992e+002°)
2.21819641979947e+006	(8.31746652385677e+001dB,1.25709565825561e+002°)
2.22330989065065e+006	(8.31559378302521e+001dB,1.25771914550312e+002°)
2.22843514926955e+006	(8.31372384757655e+001dB,1.25834570879741e+002°)
2.23357222282978e+006	(8.31185674442195e+001dB,1.25897534474944e+002°)
2.23872113856758e+006	(8.30999250048960e+001dB,1.25960804985588e+002°)
2.24388192378201e+006	(8.30813114279765e+001dB,1.26024382045485e+002°)
2.24905460583502e+006	(8.30627269838357e+001dB,1.26088265276747e+002°)
2.25423921215167e+006	(8.30441719431486e+001dB,1.26152454289493e+002°)
2.25943577022022e+006	(8.30256465772823e+001dB,1.26216948677543e+002°)
2.26464430759230e+006	(8.30071511578989e+001dB,1.26281748023019e+002°)
2.26986485188306e+006	(8.29886859569818e+001dB,1.26346851894112e+002°)
2.27509743077130e+006	(8.29702512470120e+001dB,1.26412259844286e+002°)
2.28034207199965e+006	(8.29518473010186e+001dB,1.26477971411825e+002°)
2.28559880337466e+006	(8.29334743914049e+001dB,1.26543986129065e+002°)
2.29086765276700e+006	(8.29151327919516e+001dB,1.26610303505237e+002°)
2.29614864811159e+006	(8.28968227763611e+001dB,1.26676923038788e+002°)
2.30144181740773e+006	(8.28785446185797e+001dB,1.26743844214059e+002°)
2.30674718871929e+006	(8.28602985926122e+001dB,1.26811066502806e+002°)
2.31206479017481e+006	(8.28420849729099e+001dB,1.26878589360909e+002°)
2.31739464996770e+006	(8.28239040343304e+001dB,1.26946412228164e+002°)
2.32273679635632e+006	(8.28057560514178e+001dB,1.27014534534374e+002°)
2.32809125766422e+006	(8.27876412992963e+001dB,1.27082955690559e+002°)
2.33345806228021e+006	(8.27695600532183e+001dB,1.27151675094511e+002°)
2.33883723865856e+006	(8.27515125882107e+001dB,1.27220692131330e+002°)
2.34422881531913e+006	(8.27334991795622e+001dB,1.27290006171068e+002°)
2.34963282084751e+006	(8.27155201028851e+001dB,1.27359616566263e+002°)
2.35504928389521e+006	(8.26975756338072e+001dB,1.27429522655186e+002°)
2.36047823317978e+006	(8.26796660478446e+001dB,1.27499723762234e+002°)
2.36591969748496e+006	(8.26617916203133e+001dB,1.27570219199557e+002°)
2.37137370566085e+006	(8.26439526268244e+001dB,1.27641008261193e+002°)
2.37684028662407e+006	(8.26261493431034e+001dB,1.27712090224472e+002°)
2.38231946935788e+006	(8.26083820445391e+001dB,1.27783464354821e+002°)
2.38781128291237e+006	(8.25906510065331e+001dB,1.27855129901096e+002°)
2.39331575640458e+006	(8.25729565042691e+001dB,1.27927086098545e+002°)
2.39883291901868e+006	(8.25552988130974e+001dB,1.27999332163959e+002°)
2.40436280000612e+006	(8.25376782079621e+001dB,1.28071867301657e+002°)
2.40990542868578e+006	(8.25200949638506e+001dB,1.28144690698286e+002°)
2.41546083444412e+006	(8.25025493552190e+001dB,1.28217801528982e+002°)
2.42102904673536e+006	(8.24850416568275e+001dB,1.28291198947119e+002°)
2.42661009508159e+006	(8.24675721425950e+001dB,1.28364882096868e+002°)
2.43220400907299e+006	(8.24501410867528e+001dB,1.28438850101826e+002°)
2.43781081836793e+006	(8.24327487628862e+001dB,1.28513102072847e+002°)
2.44343055269314e+006	(8.24153954441759e+001dB,1.28587637106554e+002°)
2.44906324184391e+006	(8.23980814038131e+001dB,1.28662454279011e+002°)
2.45470891568420e+006	(8.23808069143509e+001dB,1.28737552654906e+002°)
2.46036760414679e+006	(8.23635722480884e+001dB,1.28812931280784e+002°)
2.46603933723350e+006	(8.23463776768001e+001dB,1.28888589189169e+002°)
2.47172414501529e+006	(8.23292234718292e+001dB,1.28964525395760e+002°)
2.47742205763244e+006	(8.23121099042594e+001dB,1.29040738899051e+002°)
2.48313310529473e+006	(8.22950372443361e+001dB,1.29117228684898e+002°)
2.48885731828155e+006	(8.22780057617850e+001dB,1.29193993723332e+002°)
2.49459472694211e+006	(8.22610157263953e+001dB,1.29271032961295e+002°)
2.50034536169558e+006	(8.22440674066388e+001dB,1.29348345338585e+002°)
2.50610925303126e+006	(8.22271610706301e+001dB,1.29425929776480e+002°)
2.51188643150873e+006	(8.22102969859723e+001dB,1.29503785178299e+002°)
2.51767692775800e+006	(8.21934754195723e+001dB,1.29581910432365e+002°)
2.52348077247972e+006	(8.21766966375939e+001dB,1.29660304411015e+002°)
2.52929799644529e+006	(8.21599609053919e+001dB,1.29738965972326e+002°)
2.53512863049705e+006	(8.21432684877995e+001dB,1.29817893956127e+002°)
2.54097270554844e+006	(8.21266196488266e+001dB,1.29897087185878e+002°)
2.54683025258417e+006	(8.21100146514131e+001dB,1.29976544473034e+002°)
2.55270130266038e+006	(8.20934537581466e+001dB,1.30056264607131e+002°)
2.55858588690478e+006	(8.20769372303205e+001dB,1.30136246367272e+002°)
2.56448403651684e+006	(8.20604653286267e+001dB,1.30216488513226e+002°)
2.57039578276799e+006	(8.20440383126602e+001dB,1.30296989790968e+002°)
2.57632115700170e+006	(8.20276564413558e+001dB,1.30377748926882e+002°)
2.58226019063372e+006	(8.20113199723716e+001dB,1.30458764635895e+002°)
2.58821291515221e+006	(8.19950291624222e+001dB,1.30540035615779e+002°)
2.59417936211793e+006	(8.19787842674583e+001dB,1.30621560545727e+002°)
2.60015956316439e+006	(8.19625855419871e+001dB,1.30703338093091e+002°)
2.60615354999801e+006	(8.19464332398938e+001dB,1.30785366905162e+002°)
2.61216135439832e+006	(8.19303276135852e+001dB,1.30867645616030e+002°)
2.61818300821809e+006	(8.19142689143506e+001dB,1.30950172846197e+002°)
2.62421854338355e+006	(8.18982573925747e+001dB,1.31032947194715e+002°)
2.63026799189449e+006	(8.18822932971782e+001dB,1.31115967249625e+002°)
2.63633138582448e+006	(8.18663768759866e+001dB,1.31199231581828e+002°)
2.64240875732104e+006	(8.18505083756125e+001dB,1.31282738745753e+002°)
2.64850013860580e+006	(8.18346880413312e+001dB,1.31366487280271e+002°)
2.65460556197463e+006	(8.18189161169363e+001dB,1.31450475711837e+002°)
2.66072505979790e+006	(8.18031928452253e+001dB,1.31534702547352e+002°)
2.66685866452057e+006	(8.17875184673616e+001dB,1.31619166280175e+002°)
2.67300640866240e+006	(8.17718932231477e+001dB,1.31703865389904e+002°)
2.67916832481812e+006	(8.17563173512008e+001dB,1.31788798334640e+002°)
2.68534444565759e+006	(8.17407910882254e+001dB,1.31873963566767e+002°)
2.69153480392600e+006	(8.17253146699639e+001dB,1.31959359513909e+002°)
2.69773943244400e+006	(8.17098883302059e+001dB,1.32044984595905e+002°)
2.70395836410792e+006	(8.16945123015139e+001dB,1.32130837212253e+002°)
2.71019163188992e+006	(8.16791868145523e+001dB,1.32216915753535e+002°)
2.71643926883815e+006	(8.16639120987816e+001dB,1.32303218587705e+002°)
2.72270130807698e+006	(8.16486883817125e+001dB,1.32389744074043e+002°)
2.72897778280711e+006	(8.16335158894950e+001dB,1.32476490552939e+002°)
2.73526872630578e+006	(8.16183948461131e+001dB,1.32563456356033e+002°)
2.74157417192694e+006	(8.16033254744642e+001dB,1.32650639791162e+002°)
2.74789415310146e+006	(8.15883079952372e+001dB,1.32738039160583e+002°)
2.75422870333722e+006	(8.15733426274636e+001dB,1.32825652747745e+002°)
2.76057785621940e+006	(8.15584295884966e+001dB,1.32913478822160e+002°)
2.76694164541056e+006	(8.15435690937248e+001dB,1.33001515639776e+002°)
2.77332010465089e+006	(8.15287613567308e+001dB,1.33089761442992e+002°)
2.77971326775834e+006	(8.15140065893963e+001dB,1.33178214456575e+002°)
2.78612116862882e+006	(8.14993050013333e+001dB,1.33266872897144e+002°)
2.79254384123638e+006	(8.14846568004845e+001dB,1.33355734962780e+002°)
2.79898131963340e+006	(8.14700621927147e+001dB,1.33444798841682e+002°)
2.80543363795075e+006	(8.14555213820683e+001dB,1.33534062703050e+002°)
2.81190083039798e+006	(8.14410345703091e+001dB,1.33623524709178e+002°)
2.81838293126349e+006	(8.14266019573443e+001dB,1.33713183005067e+002°)
2.82487997491474e+006	(8.14122237410267e+001dB,1.33803035721615e+002°)
2.83139199579841e+006	(8.13979001170070e+001dB,1.33893080979727e+002°)
2.83791902844058e+006	(8.13836312786990e+001dB,1.33983316888524e+002°)
2.84446110744694e+006	(8.13694174178230e+001dB,1.34073741536596e+002°)
2.85101826750293e+006	(8.13552587234548e+001dB,1.34164353007502e+002°)
2.85759054337397e+006	(8.13411553826531e+001dB,1.34255149370474e+002°)
2.86417796990560e+006	(8.13271075803353e+001dB,1.34346128679260e+002°)
2.87078058202371e+006	(8.13131154989352e+001dB,1.34437288980531e+002°)
2.87739841473468e+006	(8.12991793189003e+001dB,1.34528628302637e+002°)
2.88403150312562e+006	(8.12852992181613e+001dB,1.34620144668073e+002°)
2.89067988236448e+006	(8.12714753724485e+001dB,1.34711836081804e+002°)
2.89734358770033e+006	(8.12577079550771e+001dB,1.34803700541422e+002°)
2.90402265446345e+006	(8.12439971370021e+001dB,1.34895736031465e+002°)
2.91071711806560e+006	(8.12303430867528e+001dB,1.34987940525863e+002°)
2.91742701400016e+006	(8.12167459705919e+001dB,1.35080311984478e+002°)
2.92415237784233e+006	(8.12032059522369e+001dB,1.35172848358045e+002°)
2.93089324524931e+006	(8.11897231928468e+001dB,1.35265547587431e+002°)
2.93764965196052e+006	(8.11762978511971e+001dB,1.35358407602780e+002°)
2.94442163379775e+006	(8.11629300836416e+001dB,1.35451426321152e+002°)
2.95120922666537e+006	(8.11496200438796e+001dB,1.35544601650236e+002°)
2.95801246655053e+006	(8.11363678831068e+001dB,1.35637931487779e+002°)
2.96483138952332e+006	(8.11231737498757e+001dB,1.35731413723689e+002°)
2.97166603173700e+006	(8.11100377901921e+001dB,1.35825046235224e+002°)
2.97851642942816e+006	(8.10969601475668e+001dB,1.35918826889676e+002°)
2.98538261891693e+006	(8.10839409627628e+001dB,1.36012753545555e+002°)
2.99226463660716e+006	(8.10709803738189e+001dB,1.36106824054171e+002°)
2.99916251898662e+006	(8.10580785162799e+001dB,1.36201036253626e+002°)
3.00607630262720e+006	(8.10452355229367e+001dB,1.36295387975585e+002°)
3.01300602418508e+006	(8.10324515237081e+001dB,1.36389877044406e+002°)
3.01995172040098e+006	(8.10197266460464e+001dB,1.36484501272500e+002°)
3.02691342810026e+006	(8.10070610146140e+001dB,1.36579258463553e+002°)
3.03389118419323e+006	(8.09944547510272e+001dB,1.36674146419087e+002°)
3.04088502567523e+006	(8.09819079745561e+001dB,1.36769162924147e+002°)
3.04789498962693e+006	(8.09694208012362e+001dB,1.36864305764208e+002°)
3.05492111321446e+006	(8.09569933446995e+001dB,1.36959572710636e+002°)
3.06196343368962e+006	(8.09446257155216e+001dB,1.37054961529785e+002°)
3.06902198839010e+006	(8.09323180214353e+001dB,1.37150469982006e+002°)
3.07609681473965e+006	(8.09200703673944e+001dB,1.37246095819225e+002°)
3.08318795024829e+006	(8.09078828554075e+001dB,1.37341836788516e+002°)
3.09029543251252e+006	(8.08957555846761e+001dB,1.37437690626589e+002°)
3.09741929921551e+006	(8.08836886514741e+001dB,1.37533655066757e+002°)
3.10455958812728e+006	(8.08716821491286e+001dB,1.37629727836530e+002°)
3.11171633710494e+006	(8.08597361681306e+001dB,1.37725906654408e+002°)
3.11888958409286e+006	(8.08478507958638e+001dB,1.37822189238496e+002°)
3.12607936712288e+006	(8.08360261169247e+001dB,1.37918573296091e+002°)
3.13328572431450e+006	(8.08242622130030e+001dB,1.38015056529939e+002°)
3.14050869387513e+006	(8.08125591624809e+001dB,1.38111636642240e+002°)
3.14774831410023e+006	(8.08009170411529e+001dB,1.38208311325545e+002°)
3.15500462337354e+006	(8.07893359216226e+001dB,1.38305078269572e+002°)
3.16227766016729e+006	(8.07778158735747e+001dB,1.38401935157210e+002°)
3.16956746304240e+006	(8.07663569635368e+001dB,1.38498879672125e+002°)
3.17687407064867e+006	(8.07549592551969e+001dB,1.38595909491848e+002°)
3.18419752172502e+006	(8.07436228090754e+001dB,1.38693022289620e+002°)
3.19153785509966e+006	(8.07323476827736e+001dB,1.38790215731620e+002°)
3.19889510969029e+006	(8.07211339307461e+001dB,1.38887487488427e+002°)
3.20626932450436e+006	(8.07099816045776e+001dB,1.38984835220138e+002°)
3.21366053863921e+006	(8.06988907524816e+001dB,1.39082256591606e+002°)
3.22106879128232e+006	(8.06878614199597e+001dB,1.39179749256741e+002°)
3.22849412171152e+006	(8.06768936491914e+001dB,1.39277310874255e+002°)
3.23593656929516e+006	(8.06659874794993e+001dB,1.39374939094438e+002°)
3.24339617349237e+006	(8.06551429468743e+001dB,1.39472631572584e+002°)
3.25087297385322e+006	(8.06443600844861e+001dB,1.39570385957342e+002°)
3.25836701001896e+006	(8.06336389223053e+001dB,1.39668199895772e+002°)
3.26587832172223e+006	(8.06229794871786e+001dB,1.39766071036939e+002°)
3.27340694878725e+006	(8.06123818029124e+001dB,1.39863997027583e+002°)
3.28095293113005e+006	(8.06018458902928e+001dB,1.39961975511277e+002°)
